league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,request_id,request_table,request_url,request_status,request_row_index,game_id,date,home_team_id,away_team_id,home_points,away_points,home_possessions,away_possessions,home_team_abbreviation,away_team_abbreviation
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,71,1022500072,2025-06-17,1611661313,1611661330,86,81,77,78,NYL,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,72,1022500074,2025-06-17,1611661321,1611661331,80,71,76,74,DAL,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,73,1022500075,2025-06-17,1611661324,1611661319,76,62,76,75,MIN,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,74,1022500076,2025-06-17,1611661320,1611661328,67,98,83,83,LAS,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,75,1022500073,2025-06-17,1611661329,1611661322,72,79,78,78,CHI,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,76,1022500077,2025-06-18,1611661323,1611661317,75,83,78,79,CON,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,77,1022500078,2025-06-19,1611661313,1611661317,81,89,83,84,NYL,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,78,1022500079,2025-06-19,1611661331,1611661325,88,77,79,79,GSV,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,79,1022500080,2025-06-20,1611661330,1611661322,92,91,78,77,ATL,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,80,1022500081,2025-06-20,1611661323,1611661321,83,86,77,78,CON,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,81,1022500082,2025-06-20,1611661319,1611661328,83,90,78,77,LVA,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,82,1022500083,2025-06-21,1611661329,1611661317,86,107,82,82,CHI,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,83,1022500084,2025-06-21,1611661324,1611661320,82,66,77,76,MIN,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,84,1022500085,2025-06-22,1611661330,1611661329,93,80,77,76,ATL,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,85,1022500087,2025-06-22,1611661319,1611661325,89,81,82,81,LVA,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,86,1022500088,2025-06-22,1611661328,1611661313,89,79,85,84,SEA,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,87,1022500089,2025-06-22,1611661331,1611661323,87,63,76,75,GSV,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,88,1022500086,2025-06-22,1611661322,1611661321,91,88,86,88,WAS,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,89,1022500090,2025-06-24,1611661322,1611661324,68,64,78,78,WAS,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,90,1022500091,2025-06-24,1611661329,1611661320,97,86,83,82,CHI,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,91,1022500093,2025-06-24,1611661328,1611661325,86,94,79,80,SEA,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,92,1022500092,2025-06-24,1611661321,1611661330,68,55,71,69,DAL,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,93,1022500094,2025-06-25,1611661331,1611661313,78,81,73,72,GSV,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,94,1022500095,2025-06-25,1611661319,1611661323,85,59,79,79,LVA,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,95,1022500096,2025-06-26,1611661325,1611661320,75,85,78,78,IND,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,96,1022500097,2025-06-26,1611661319,1611661322,83,94,78,78,LVA,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,97,1022500098,2025-06-27,1611661330,1611661324,92,96,86,86,ATL,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,98,1022500099,2025-06-27,1611661321,1611661325,86,94,72,72,DAL,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,99,1022500100,2025-06-27,1611661331,1611661329,83,78,77,77,GSV,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,100,1022500101,2025-06-27,1611661317,1611661313,106,91,82,82,PHX,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,101,1022500102,2025-06-27,1611661328,1611661323,97,81,79,79,SEA,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,102,1022500103,2025-06-28,1611661321,1611661322,79,71,78,80,DAL,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,103,1022500104,2025-06-29,1611661330,1611661313,90,81,84,83,ATL,NYL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,104,1022500106,2025-06-29,1611661317,1611661319,81,84,78,77,PHX,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,105,1022500107,2025-06-29,1611661324,1611661323,102,63,77,77,MIN,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,106,1022500108,2025-06-29,1611661331,1611661328,84,57,78,79,GSV,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,107,1022500105,2025-06-29,1611661320,1611661329,85,92,77,78,LAS,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,108,1022500109,2025-07-03,1611661325,1611661319,81,54,74,75,IND,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,109,1022500110,2025-07-03,1611661313,1611661320,89,79,81,81,NYL,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,110,1022500111,2025-07-03,1611661330,1611661328,79,80,78,77,ATL,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,111,1022500112,2025-07-03,1611661321,1611661317,98,89,84,82,DAL,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,112,1022500113,2025-07-03,1611661324,1611661322,92,75,81,82,MIN,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,113,1022500114,2025-07-05,1611661325,1611661320,87,89,75,76,IND,LAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,114,1022500115,2025-07-05,1611661324,1611661331,82,71,70,70,MIN,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,115,1022500117,2025-07-06,1611661313,1611661328,70,79,75,77,NYL,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,116,1022500116,2025-07-06,1611661323,1611661319,68,86,77,77,CON,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,117,1022500118,2025-07-06,1611661324,1611661329,80,75,78,79,MIN,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,118,1022500119,2025-07-07,1611661330,1611661331,90,81,79,79,ATL,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,119,1022500120,2025-07-07,1611661317,1611661321,102,72,85,84,PHX,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,120,1022500122,2025-07-08,1611661313,1611661319,87,78,78,79,NYL,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,121,1022500124,2025-07-09,1611661325,1611661331,61,80,82,81,IND,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,122,1022500125,2025-07-09,1611661317,1611661324,79,71,78,79,PHX,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,123,1022500121,2025-07-08,1611661322,1611661329,81,79,80,79,WAS,CHI
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,124,1022500123,2025-07-09,1611661323,1611661328,93,83,78,78,CON,SEA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,125,1022500126,2025-07-09,1611661329,1611661321,87,76,77,77,CHI,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,126,1022500128,2025-07-10,1611661322,1611661319,70,68,78,79,WAS,LVA
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,127,1022500127,2025-07-10,1611661320,1611661324,82,91,78,79,LAS,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,128,1022500129,2025-07-11,1611661325,1611661330,99,82,79,78,IND,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,129,1022500130,2025-07-11,1611661328,1611661323,79,65,71,72,SEA,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,130,1022500131,2025-07-12,1611661329,1611661324,87,81,81,81,CHI,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,131,1022500132,2025-07-12,1611661319,1611661331,104,102,77,78,LVA,GSV
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,132,1022500133,2025-07-13,1611661325,1611661321,102,83,81,81,IND,DAL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,133,1022500134,2025-07-13,1611661313,1611661330,79,72,79,77,NYL,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,134,1022500135,2025-07-13,1611661320,1611661323,92,88,80,81,LAS,CON
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,135,1022500136,2025-07-13,1611661328,1611661322,69,74,79,79,SEA,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,136,1022500137,2025-07-14,1611661329,1611661324,78,91,78,79,CHI,MIN
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,137,1022500138,2025-07-14,1611661331,1611661317,77,78,75,76,GSV,PHX
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,138,1022500139,2025-07-15,1611661323,1611661325,77,85,81,80,CON,IND
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,139,1022500140,2025-07-15,1611661320,1611661322,99,80,82,81,LAS,WAS
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,140,1022500141,2025-07-16,1611661329,1611661330,49,86,74,76,CHI,ATL
wnba,wnba_league_discovery,league_discovery,season_team_catalog,get-games,2025,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2025'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2025__911cfc64,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2025,200,141,1022500143,2025-07-16,1611661328,1611661331,67,58,73,73,SEA,GSV
